Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenAbvGr,KitchenQual,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,AgeBuilt,AgeRemodeled,AgeGarage,MSSubClass_30,MSZoning_C (all),MSZoning_RM,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd
684,90.0,11248.0,9.0,5.0,2002.0,2002.0,4.0,6.0,1059.0,1626.0,1668.0,0.0,1668.0,2.0,1.0,4.0,3.0,2002.0,3.0,3.0,702.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
685,58.0,16770.0,7.0,5.0,1998.0,1998.0,4.0,1.0,0.0,1195.0,1195.0,644.0,1839.0,2.0,1.0,3.0,0.0,1998.0,3.0,2.0,486.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
686,44.66666666666666,5062.0,7.0,5.0,1984.0,1984.0,4.0,6.0,828.0,1190.0,1190.0,900.0,2090.0,2.0,1.0,4.0,3.0,1984.0,3.0,2.0,577.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
687,84.0,10207.0,7.0,6.0,2007.0,2007.0,4.0,1.0,0.0,874.0,874.0,887.0,1761.0,3.0,1.0,4.0,0.0,2007.0,3.0,2.0,578.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
688,55.66666666666666,5105.0,7.0,5.0,2004.0,2004.0,4.0,6.0,239.0,551.0,551.0,551.0,1102.0,2.0,1.0,4.0,0.0,2004.0,1.0,2.0,480.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
689,60.0,8089.0,8.0,6.0,2007.0,2007.0,4.0,6.0,945.0,1419.0,1419.0,0.0,1419.0,2.0,1.0,4.0,4.0,2007.0,2.0,2.0,567.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
690,61.0,7577.0,6.0,5.0,2005.0,2006.0,4.0,5.0,20.0,1362.0,1362.0,0.0,1362.0,2.0,1.0,4.0,4.0,2005.0,2.0,2.0,460.0,17.0,16.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
691,35.666666666666664,4426.0,6.0,5.0,2004.0,2004.0,4.0,6.0,697.0,848.0,848.0,0.0,848.0,1.0,1.0,4.0,3.0,2004.0,2.0,2.0,420.0,18.0,18.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
692,104.0,21535.0,10.0,6.0,1994.0,1995.0,5.0,6.0,1455.0,2444.0,2444.0,1872.0,4316.0,3.0,1.0,5.0,5.0,1994.0,3.0,3.0,832.0,28.0,27.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
693,42.0,26178.0,7.0,5.0,1989.0,1990.0,4.0,6.0,965.0,1210.0,1238.0,1281.0,2519.0,2.0,1.0,4.0,4.0,1989.0,2.0,2.0,628.0,33.0,32.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
694,60.0,5400.0,5.0,6.0,1921.0,1968.0,3.0,1.0,0.0,1073.0,1073.0,0.0,1073.0,1.0,1.0,3.0,0.0,1968.0,1.0,1.0,326.0,101.0,54.0,54.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
695,51.0,6120.0,5.0,6.0,1936.0,1950.0,3.0,1.0,0.0,927.0,1067.0,472.0,1539.0,1.0,1.0,3.0,0.0,1995.0,1.0,2.0,576.0,86.0,72.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
696,54.0,13811.0,6.0,6.0,1987.0,1987.0,4.0,6.0,980.0,1112.0,1137.0,0.0,1137.0,2.0,1.0,4.0,3.0,1987.0,1.0,2.0,551.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
697,50.0,6000.0,5.0,7.0,1921.0,1950.0,3.0,2.0,616.0,616.0,616.0,0.0,616.0,1.0,1.0,3.0,0.0,1921.0,1.0,1.0,205.0,101.0,72.0,101.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
698,57.0,6420.0,5.0,7.0,1952.0,1952.0,5.0,2.0,210.0,980.0,1148.0,0.0,1148.0,1.0,1.0,3.0,0.0,1952.0,1.0,1.0,308.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
699,65.0,8450.0,5.0,8.0,1965.0,2009.0,3.0,6.0,553.0,894.0,894.0,0.0,894.0,1.0,1.0,3.0,4.0,1973.0,1.0,1.0,336.0,57.0,13.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
700,59.0,4282.0,7.0,5.0,2004.0,2004.0,4.0,6.0,16.0,1391.0,1391.0,0.0,1391.0,2.0,1.0,4.0,0.0,2004.0,2.0,2.0,530.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
701,85.0,14331.0,8.0,5.0,2002.0,2002.0,5.0,6.0,1274.0,1800.0,1800.0,0.0,1800.0,2.0,1.0,4.0,4.0,2002.0,3.0,3.0,765.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
702,80.0,9600.0,7.0,5.0,1969.0,1969.0,3.0,1.0,0.0,1164.0,1164.0,0.0,1164.0,1.0,1.0,3.0,0.0,1969.0,1.0,2.0,528.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
703,82.0,12438.0,8.0,5.0,2006.0,2006.0,5.0,1.0,0.0,1234.0,1264.0,1312.0,2576.0,2.0,1.0,5.0,4.0,2006.0,3.0,3.0,666.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
704,76.0,7630.0,5.0,9.0,1900.0,1996.0,4.0,1.0,0.0,360.0,1032.0,780.0,1812.0,2.0,2.0,4.0,1.0,1999.0,1.0,2.0,672.0,122.0,26.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
705,70.0,8400.0,7.0,5.0,2004.0,2005.0,4.0,6.0,712.0,1473.0,1484.0,0.0,1484.0,2.0,1.0,4.0,0.0,2004.0,2.0,2.0,606.0,18.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
706,70.0,5600.0,4.0,5.0,1930.0,1950.0,0.0,0.0,0.0,0.0,372.0,720.0,1092.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,92.0,72.0,2022.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
707,140.66666666666666,115149.0,7.0,5.0,1971.0,2002.0,4.0,6.0,1219.0,1643.0,1824.0,0.0,1824.0,2.0,1.0,4.0,3.0,1971.0,1.0,2.0,739.0,51.0,20.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
708,48.0,6240.0,8.0,5.0,2006.0,2006.0,4.0,6.0,863.0,1324.0,1324.0,0.0,1324.0,2.0,1.0,4.0,4.0,2006.0,3.0,2.0,550.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
709,65.0,9018.0,7.0,5.0,2007.0,2007.0,4.0,1.0,0.0,728.0,728.0,728.0,1456.0,2.0,1.0,4.0,4.0,2007.0,3.0,2.0,400.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
710,59.66666666666666,7162.0,5.0,7.0,1966.0,1966.0,3.0,1.0,0.0,876.0,904.0,0.0,904.0,1.0,1.0,3.0,0.0,1966.0,1.0,1.0,408.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
711,56.0,4130.0,3.0,6.0,1935.0,2003.0,3.0,1.0,0.0,270.0,729.0,0.0,729.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,87.0,19.0,2022.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
712,66.0,8712.0,4.0,7.0,1900.0,1950.0,3.0,1.0,0.0,859.0,859.0,319.0,1178.0,1.0,1.0,3.0,0.0,1964.0,2.0,1.0,384.0,122.0,72.0,58.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
713,40.0,4671.0,8.0,5.0,1988.0,1989.0,4.0,6.0,767.0,1228.0,1228.0,0.0,1228.0,2.0,1.0,4.0,4.0,1988.0,3.0,2.0,472.0,34.0,33.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
714,60.0,9873.0,4.0,5.0,1970.0,1970.0,3.0,5.0,789.0,960.0,960.0,0.0,960.0,1.0,1.0,3.0,0.0,1970.0,1.0,2.0,576.0,52.0,52.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
715,83.33333333333333,13517.0,6.0,8.0,1976.0,2005.0,3.0,6.0,533.0,725.0,725.0,754.0,1479.0,2.0,1.0,4.0,0.0,1976.0,2.0,2.0,475.0,46.0,17.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
716,78.0,10140.0,6.0,5.0,1974.0,1974.0,4.0,1.0,0.0,1064.0,1350.0,0.0,1350.0,2.0,1.0,3.0,3.0,1974.0,2.0,2.0,478.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
717,60.0,10800.0,7.0,8.0,1890.0,1998.0,3.0,1.0,0.0,718.0,1576.0,978.0,2554.0,1.0,1.0,3.0,0.0,1996.0,1.0,2.0,704.0,132.0,24.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
718,80.0,10000.0,5.0,6.0,1973.0,2000.0,4.0,4.0,1084.0,1176.0,1178.0,0.0,1178.0,1.0,1.0,4.0,2.0,1973.0,1.0,2.0,439.0,49.0,22.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
719,96.0,10542.0,7.0,5.0,1993.0,1994.0,4.0,6.0,1173.0,1311.0,1325.0,1093.0,2418.0,2.0,1.0,4.0,3.0,1993.0,2.0,3.0,983.0,29.0,28.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
720,69.0,9920.0,5.0,6.0,1969.0,1969.0,4.0,5.0,523.0,971.0,971.0,0.0,971.0,1.0,1.0,3.0,1.0,1969.0,1.0,1.0,300.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
721,55.66666666666666,6563.0,8.0,5.0,1985.0,1985.0,4.0,6.0,1148.0,1742.0,1742.0,0.0,1742.0,2.0,1.0,4.0,3.0,1985.0,2.0,2.0,564.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
722,40.66666666666666,4426.0,6.0,5.0,2004.0,2004.0,4.0,6.0,662.0,848.0,848.0,0.0,848.0,1.0,1.0,4.0,0.0,2004.0,2.0,2.0,420.0,18.0,18.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
723,70.0,8120.0,4.0,7.0,1970.0,1970.0,3.0,5.0,191.0,864.0,864.0,0.0,864.0,1.0,1.0,3.0,0.0,1994.0,1.0,2.0,463.0,52.0,52.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
724,60.0,8172.0,4.0,6.0,1954.0,1972.0,3.0,1.0,0.0,941.0,997.0,473.0,1470.0,2.0,1.0,3.0,0.0,1958.0,1.0,1.0,548.0,68.0,50.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
725,86.0,13286.0,9.0,5.0,2007.0,2008.0,5.0,6.0,1234.0,1698.0,1698.0,0.0,1698.0,2.0,1.0,5.0,4.0,2007.0,3.0,3.0,768.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
726,60.0,6960.0,4.0,6.0,1970.0,1970.0,3.0,5.0,375.0,864.0,864.0,0.0,864.0,1.0,1.0,4.0,0.0,1989.0,1.0,2.0,660.0,52.0,52.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
727,100.33333333333331,21695.0,6.0,9.0,1988.0,2007.0,4.0,6.0,808.0,880.0,1680.0,0.0,1680.0,2.0,1.0,4.0,4.0,1988.0,3.0,2.0,540.0,34.0,15.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
728,64.0,7314.0,7.0,5.0,2007.0,2007.0,4.0,6.0,724.0,1232.0,1232.0,0.0,1232.0,2.0,1.0,4.0,0.0,2007.0,2.0,2.0,632.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
729,85.0,11475.0,5.0,5.0,1958.0,1958.0,3.0,1.0,0.0,1584.0,1776.0,0.0,1776.0,2.0,2.0,3.0,0.0,1968.0,1.0,3.0,888.0,64.0,64.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
730,52.0,6240.0,4.0,5.0,1925.0,1950.0,3.0,4.0,152.0,780.0,848.0,0.0,1208.0,1.0,1.0,3.0,0.0,1962.0,1.0,2.0,539.0,97.0,72.0,60.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
731,39.0,5389.0,8.0,5.0,1995.0,1996.0,4.0,6.0,1180.0,1595.0,1616.0,0.0,1616.0,2.0,1.0,4.0,3.0,1995.0,2.0,2.0,608.0,27.0,26.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
732,73.0,9590.0,7.0,5.0,2003.0,2003.0,5.0,6.0,786.0,868.0,1146.0,0.0,1146.0,2.0,1.0,4.0,4.0,2003.0,3.0,2.0,438.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
733,75.0,11404.0,7.0,5.0,1998.0,1999.0,4.0,5.0,252.0,1153.0,1153.0,878.0,2031.0,2.0,1.0,4.0,3.0,1998.0,3.0,2.0,541.0,24.0,23.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
734,80.0,10000.0,5.0,6.0,1961.0,1983.0,3.0,4.0,594.0,864.0,1144.0,0.0,1144.0,1.0,1.0,3.0,3.0,1961.0,2.0,1.0,264.0,61.0,39.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
735,70.33333333333333,8978.0,5.0,5.0,1968.0,1968.0,3.0,1.0,0.0,948.0,948.0,0.0,948.0,1.0,1.0,3.0,0.0,1968.0,1.0,1.0,300.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
736,60.0,10800.0,7.0,7.0,1914.0,1970.0,4.0,3.0,390.0,880.0,880.0,888.0,1768.0,1.0,1.0,3.0,3.0,1914.0,1.0,2.0,320.0,108.0,52.0,108.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
737,60.0,8544.0,3.0,4.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1040.0,0.0,1040.0,2.0,2.0,3.0,0.0,1949.0,1.0,2.0,400.0,72.0,72.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
738,72.0,10463.0,8.0,5.0,2005.0,2005.0,4.0,1.0,0.0,893.0,901.0,900.0,1801.0,2.0,1.0,4.0,4.0,2005.0,3.0,3.0,800.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
739,60.0,10800.0,5.0,5.0,1987.0,1988.0,4.0,6.0,1200.0,1200.0,1200.0,0.0,1200.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
740,65.0,9313.0,7.0,5.0,2004.0,2004.0,4.0,1.0,0.0,864.0,864.0,864.0,1728.0,2.0,1.0,4.0,0.0,2004.0,2.0,2.0,572.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
741,60.0,9600.0,5.0,7.0,1910.0,2002.0,2.0,1.0,0.0,264.0,768.0,664.0,1432.0,2.0,1.0,3.0,0.0,1910.0,1.0,2.0,360.0,112.0,20.0,112.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
742,65.0,6768.0,6.0,8.0,1961.0,1996.0,3.0,6.0,832.0,912.0,912.0,0.0,912.0,1.0,1.0,4.0,0.0,1962.0,1.0,1.0,288.0,61.0,26.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
743,65.0,8450.0,7.0,5.0,2000.0,2001.0,4.0,1.0,0.0,1349.0,1349.0,0.0,1349.0,2.0,1.0,3.0,0.0,2000.0,1.0,2.0,539.0,22.0,21.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
744,70.0,12886.0,5.0,6.0,1963.0,1999.0,4.0,5.0,444.0,520.0,1464.0,0.0,1464.0,2.0,1.0,3.0,3.0,1997.0,2.0,2.0,480.0,59.0,23.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
745,41.0,5395.0,8.0,5.0,1993.0,1993.0,4.0,6.0,733.0,1337.0,1337.0,0.0,1337.0,2.0,1.0,4.0,3.0,1993.0,2.0,2.0,462.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
746,79.0,8963.0,8.0,9.0,1976.0,1996.0,3.0,6.0,575.0,1142.0,1175.0,1540.0,2715.0,3.0,1.0,4.0,3.0,1994.0,3.0,2.0,831.0,46.0,26.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
747,73.66666666666667,8795.0,7.0,5.0,2000.0,2000.0,4.0,6.0,300.0,952.0,980.0,1276.0,2256.0,2.0,1.0,4.0,3.0,2000.0,3.0,2.0,554.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
748,65.0,11700.0,7.0,7.0,1880.0,2003.0,3.0,1.0,0.0,1240.0,1320.0,1320.0,2640.0,1.0,1.0,4.0,4.0,1950.0,1.0,4.0,864.0,142.0,19.0,72.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
749,59.0,10593.0,7.0,5.0,1996.0,1996.0,4.0,6.0,919.0,1720.0,1720.0,0.0,1720.0,2.0,1.0,4.0,3.0,1996.0,3.0,2.0,527.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
750,50.0,8405.0,4.0,3.0,1945.0,1950.0,0.0,0.0,0.0,0.0,1088.0,441.0,1529.0,2.0,1.0,3.0,0.0,1945.0,1.0,1.0,240.0,77.0,72.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
751,55.0,8800.0,4.0,7.0,1910.0,2004.0,3.0,1.0,0.0,576.0,792.0,348.0,1140.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,112.0,18.0,2022.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
752,56.333333333333336,7750.0,7.0,5.0,2003.0,2003.0,4.0,1.0,0.0,660.0,660.0,660.0,1320.0,2.0,1.0,4.0,0.0,2003.0,3.0,2.0,400.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
753,79.0,9236.0,6.0,5.0,1997.0,1997.0,4.0,6.0,1200.0,1479.0,1494.0,0.0,1494.0,2.0,1.0,4.0,0.0,1997.0,2.0,2.0,576.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
754,80.0,10240.0,8.0,5.0,2005.0,2005.0,4.0,1.0,0.0,1030.0,1038.0,1060.0,2098.0,2.0,1.0,5.0,4.0,2005.0,2.0,3.0,878.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
755,61.0,7930.0,6.0,8.0,1969.0,2005.0,3.0,6.0,439.0,1026.0,1026.0,0.0,1026.0,1.0,1.0,4.0,0.0,1969.0,2.0,2.0,440.0,53.0,17.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
756,34.0,3230.0,6.0,5.0,1999.0,1999.0,4.0,6.0,381.0,729.0,742.0,729.0,1471.0,2.0,1.0,3.0,0.0,1999.0,1.0,2.0,440.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
757,68.0,10769.0,8.0,5.0,2007.0,2007.0,4.0,6.0,20.0,866.0,866.0,902.0,1768.0,2.0,1.0,4.0,0.0,2007.0,2.0,2.0,578.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
758,101.66666666666669,11616.0,6.0,5.0,1978.0,1978.0,3.0,3.0,438.0,672.0,672.0,714.0,1386.0,2.0,1.0,3.0,3.0,1978.0,3.0,2.0,440.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
759,24.0,2280.0,7.0,5.0,1999.0,1999.0,4.0,5.0,549.0,744.0,757.0,744.0,1501.0,2.0,1.0,3.0,0.0,1999.0,1.0,2.0,440.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
760,65.0,12257.0,8.0,5.0,1995.0,1995.0,4.0,2.0,56.0,1318.0,1328.0,1203.0,2531.0,2.0,1.0,4.0,3.0,1995.0,2.0,3.0,752.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
761,70.0,9100.0,6.0,6.0,1959.0,1959.0,3.0,3.0,612.0,864.0,864.0,0.0,864.0,1.0,1.0,3.0,0.0,2008.0,1.0,1.0,300.0,63.0,63.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
762,60.0,6911.0,5.0,5.0,1924.0,1950.0,3.0,2.0,405.0,1145.0,1301.0,0.0,1301.0,1.0,1.0,2.0,0.0,1965.0,1.0,2.0,440.0,98.0,72.0,57.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
763,72.0,8640.0,7.0,5.0,2009.0,2009.0,4.0,6.0,24.0,756.0,764.0,783.0,1547.0,2.0,1.0,4.0,0.0,2009.0,1.0,2.0,614.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
764,82.0,9430.0,8.0,5.0,1999.0,1999.0,4.0,6.0,1163.0,1252.0,1268.0,1097.0,2365.0,2.0,1.0,4.0,4.0,1999.0,2.0,3.0,856.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
765,30.0,9549.0,8.0,5.0,1995.0,1996.0,4.0,2.0,437.0,1494.0,1494.0,0.0,1494.0,1.0,1.0,5.0,4.0,1995.0,3.0,2.0,481.0,27.0,26.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
766,75.0,14587.0,9.0,5.0,2008.0,2008.0,4.0,1.0,0.0,1498.0,1506.0,0.0,1506.0,2.0,1.0,5.0,4.0,2008.0,3.0,2.0,592.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
767,80.0,10421.0,7.0,5.0,1988.0,1988.0,4.0,6.0,394.0,980.0,980.0,734.0,1714.0,2.0,1.0,3.0,3.0,1988.0,1.0,2.0,496.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
768,75.0,12508.0,6.0,7.0,1940.0,1985.0,4.0,5.0,660.0,983.0,983.0,767.0,1750.0,2.0,1.0,3.0,0.0,1989.0,1.0,1.0,423.0,82.0,37.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
769,70.0,9100.0,7.0,5.0,2004.0,2005.0,4.0,6.0,24.0,1860.0,1836.0,0.0,1836.0,2.0,1.0,4.0,4.0,2004.0,3.0,2.0,484.0,18.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
770,47.0,53504.0,8.0,5.0,2003.0,2003.0,4.0,5.0,1416.0,1650.0,1690.0,1589.0,3279.0,3.0,1.0,5.0,4.0,2003.0,3.0,3.0,841.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
771,63.66666666666666,7252.0,5.0,5.0,1982.0,1982.0,4.0,6.0,685.0,858.0,858.0,0.0,858.0,1.0,1.0,3.0,0.0,1983.0,1.0,2.0,576.0,40.0,40.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
772,67.0,8877.0,4.0,5.0,1951.0,1951.0,2.0,2.0,836.0,836.0,1220.0,0.0,1220.0,1.0,1.0,3.0,0.0,1951.0,1.0,2.0,396.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
773,94.0,7819.0,6.0,5.0,1976.0,1976.0,3.0,5.0,422.0,1029.0,1117.0,0.0,1117.0,1.0,1.0,3.0,3.0,1976.0,1.0,2.0,672.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
774,70.0,10150.0,5.0,5.0,1958.0,1958.0,3.0,3.0,456.0,912.0,912.0,0.0,912.0,1.0,1.0,3.0,0.0,1958.0,2.0,1.0,275.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
775,110.0,14226.0,8.0,5.0,2006.0,2006.0,4.0,1.0,0.0,1935.0,1973.0,0.0,1973.0,2.0,1.0,4.0,4.0,2006.0,3.0,3.0,895.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
776,32.0,4500.0,6.0,5.0,1998.0,1998.0,5.0,6.0,866.0,1204.0,1204.0,0.0,1204.0,2.0,1.0,3.0,0.0,1998.0,3.0,2.0,412.0,24.0,24.0,24.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
777,86.0,11210.0,7.0,5.0,2005.0,2006.0,4.0,6.0,20.0,1614.0,1614.0,0.0,1614.0,2.0,1.0,4.0,0.0,2005.0,2.0,3.0,865.0,17.0,16.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
778,100.0,13350.0,5.0,5.0,1974.0,1974.0,3.0,5.0,762.0,864.0,894.0,0.0,894.0,1.0,1.0,3.0,2.0,1974.0,1.0,2.0,440.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
779,60.0,8400.0,5.0,5.0,1977.0,1977.0,0.0,0.0,0.0,0.0,2020.0,0.0,2020.0,2.0,2.0,3.0,3.0,1977.0,1.0,2.0,630.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
780,78.0,10530.0,6.0,5.0,1977.0,1977.0,4.0,6.0,975.0,975.0,1004.0,0.0,1004.0,1.0,1.0,3.0,0.0,1977.0,1.0,2.0,504.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
781,63.0,7875.0,7.0,5.0,1995.0,1996.0,4.0,1.0,0.0,1237.0,1253.0,0.0,1253.0,2.0,1.0,3.0,3.0,1995.0,3.0,2.0,402.0,27.0,26.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
782,65.0,7153.0,6.0,5.0,1992.0,1992.0,4.0,5.0,387.0,761.0,810.0,793.0,1603.0,2.0,1.0,4.0,0.0,1992.0,2.0,2.0,484.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
783,67.0,16285.0,7.0,5.0,2001.0,2002.0,4.0,1.0,0.0,1413.0,1430.0,0.0,1430.0,2.0,1.0,4.0,0.0,2001.0,2.0,2.0,605.0,21.0,20.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
784,77.66666666666667,9101.0,5.0,6.0,1978.0,1978.0,4.0,6.0,1097.0,1097.0,1110.0,0.0,1110.0,1.0,1.0,4.0,3.0,1978.0,3.0,2.0,602.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
785,35.0,6300.0,6.0,6.0,1914.0,2001.0,3.0,1.0,0.0,742.0,742.0,742.0,1484.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,108.0,21.0,2022.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
786,88.33333333333333,9790.0,6.0,5.0,1967.0,1967.0,3.0,3.0,251.0,1372.0,1342.0,0.0,1342.0,2.0,1.0,3.0,4.0,1967.0,1.0,2.0,457.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
